BLK_NO,STREET,MAX_FLOOR_LEVEL,YEAR_COMPLETED,RESIDENTIAL,COMMERCIAL,MARKET_HAWKER,MULTISTOREY_CARPARK,TOTAL_DWELLING_UNITS,REMAINING_LEASE,ADDRESS,lat,lon,postal
2D,GEYLANG SERAI,19,2010,Y,N,N,N,89,83,2D GEYLANG SERAI Singapore,1.31757124294126,103.898647745081,406002
2D,UPP BOON KENG RD,27,2006,Y,N,N,N,182,79,2D UPP BOON KENG RD Singapore,1.31307927671737,103.872380169741,384002
20,BALAM RD,10,1965,Y,N,N,N,120,38,20 BALAM RD Singapore,1.33083095249698,103.887507765547,370020
20,BEDOK STH RD,25,1975,Y,N,N,N,96,48,20 BEDOK STH RD Singapore,1.31995205858356,103.933718160998,460020
20,CANTONMENT CL,1,2001,N,N,N,N,0,74,20 CANTONMENT CL Singapore,1.27416896704937,103.839637567321,080020
20,CHAI CHEE RD,12,1972,Y,Y,N,N,164,45,20 CHAI CHEE RD Singapore,1.32627271243233,103.922885287154,461020
20,DAKOTA CRES,7,1958,Y,N,N,N,56,31,20 DAKOTA CRES Singapore,1.30661315473897,103.88503140857,390020
20,DOVER CRES,16,1975,Y,N,N,N,172,48,20 DOVER CRES Singapore,1.30672257350963,103.783524083089,130020
20,EUNOS CRES,12,1976,Y,Y,N,N,151,49,20 EUNOS CRES Singapore,1.32465648439267,103.903243112164,400020
20,GHIM MOH RD,1,2016,N,N,Y,N,0,89,20 GHIM MOH RD Singapore,1.31099663218896,103.78823030662,270020
20,HOLLAND DR,25,1974,Y,N,N,N,96,47,20 HOLLAND DR Singapore,1.31049160423204,103.79225696682,271020
20,HOUGANG AVE 3,12,1977,Y,N,N,N,132,50,20 HOUGANG AVE 3 Singapore,1.36383191186374,103.890737667635,530020
20,JLN TENTERAM,10,1962,Y,N,N,N,318,35,20 JLN TENTERAM Singapore,1.32676770918896,103.859935229257,320020
20,JLN MEMBINA,30,2001,Y,N,N,N,156,74,20 JLN MEMBINA Singapore,1.28562459787443,103.825923251122,164020
20,JLN KLINIK,10,1963,Y,N,N,N,116,36,20 JLN KLINIK Singapore,1.28811451810467,103.829040334276,160020
20,JOO SENG RD,11,1987,Y,N,N,N,62,60,20 JOO SENG RD Singapore,1.33405760108197,103.881366182682,360020
20,LOR 7 TOA PAYOH,11,1969,Y,Y,N,N,146,42,20 LOR 7 TOA PAYOH Singapore,1.3349672085704,103.857205938309,310020
20,LOR 3 GEYLANG,6,2023,N,N,N,Y,0,96,20 LOR 3 GEYLANG Singapore,1.3137643727594,103.874294895776,381020
20,MARSILING LANE,1,1975,N,Y,Y,N,0,48,20 MARSILING LANE Singapore,1.44344416787521,103.776989477833,730020
20,MARINE TER,10,1974,Y,N,N,N,107,47,20 MARINE TER Singapore,1.30371588728852,103.915067020322,440020
20,QUEEN'S CL,18,1994,Y,N,N,N,86,67,20 QUEEN'S CL Singapore,1.29275007138267,103.799935877832,140020
20,ST. GEORGE'S RD,12,1984,Y,N,N,N,149,57,20 ST. GEORGE'S RD Singapore,,,
20,TEBAN GDNS RD,40,2012,Y,N,N,N,306,85,20 TEBAN GDNS RD Singapore,1.32378355041705,103.7385183842,600020
20,TECK WHYE LANE,12,1980,Y,N,N,N,110,53,20 TECK WHYE LANE Singapore,1.37875454766792,103.753163445856,680020
20,TELOK BLANGAH CRES,16,1974,Y,N,N,N,175,47,20 TELOK BLANGAH CRES Singapore,1.27691594809877,103.821818722889,090020
20,TIONG BAHRU RD,4,1949,Y,N,N,N,16,22,20 TIONG BAHRU RD Singapore,1.28575479611863,103.832150774683,163020
20A,LOR 3 GEYLANG,23,2023,Y,N,N,N,195,96,20A LOR 3 GEYLANG Singapore,1.31413253601651,103.874217315517,382020
20A,TEBAN GDNS RD,1,2013,N,N,N,N,0,86,20A TEBAN GDNS RD Singapore,1.32393810694523,103.737972411591,601020
20B,LOR 3 GEYLANG,23,2023,Y,N,N,N,216,96,20B LOR 3 GEYLANG Singapore,1.31463397675932,103.87389201137,383020
200,BOON LAY DR,15,1976,Y,N,N,N,60,49,200 BOON LAY DR Singapore,1.34300396183385,103.7147005948,640200
200,PUNGGOL FIELD,1,2005,N,N,N,N,0,78,200 PUNGGOL FIELD Singapore,1.39928731609197,103.903073262219,820200
200,SENGKANG EAST RD,7,1999,N,N,N,Y,0,72,200 SENGKANG EAST RD Singapore,1.38766497450842,103.892158944775,540200
200,TOA PAYOH NTH,12,1972,Y,N,N,N,132,45,200 TOA PAYOH NTH Singapore,1.34167292743585,103.851007776843,310200
200A,SENGKANG EAST RD,16,1999,Y,N,N,N,139,72,200A SENGKANG EAST RD Singapore,1.38700703200166,103.891964770037,541200
200B,SENGKANG EAST RD,16,1999,Y,N,N,N,107,72,200B SENGKANG EAST RD Singapore,1.3870653779354,103.892735553222,542200
200C,SENGKANG EAST RD,1,1999,N,N,N,N,0,72,200C SENGKANG EAST RD Singapore,1.38742638347985,103.892417085551,543200
200D,SENGKANG EAST RD,16,1999,Y,N,N,N,101,72,200D SENGKANG EAST RD Singapore,1.38726151170943,103.893007706343,544200
201,ANG MO KIO AVE 3,10,1976,Y,N,N,N,142,49,201 ANG MO KIO AVE 3 Singapore,1.36884962699229,103.844564835127,560201
201,BEDOK NTH ST 1,12,1978,Y,N,N,N,205,51,201 BEDOK NTH ST 1 Singapore,1.3260876838722,103.928232502969,460201
201,BISHAN ST 23,9,1990,Y,N,N,N,44,63,201 BISHAN ST 23 Singapore,1.35506686853913,103.846946060532,570201
201,BOON LAY DR,10,1976,Y,N,N,N,40,49,201 BOON LAY DR Singapore,1.34326615072684,103.715411866571,640201
201,BT BATOK ST 21,25,1985,Y,N,N,N,128,58,201 BT BATOK ST 21 Singapore,1.34586253909028,103.747905760698,650201
201,CHOA CHU KANG AVE 1,4,1989,Y,N,N,N,16,62,201 CHOA CHU KANG AVE 1 Singapore,1.38213809278539,103.749542169054,680201
201,CLEMENTI AVE 6,17,1984,Y,N,N,N,88,57,201 CLEMENTI AVE 6 Singapore,1.32014419030202,103.763253531405,120201
201,HOUGANG ST 21,4,1982,Y,Y,N,N,16,55,201 HOUGANG ST 21 Singapore,1.35779540529821,103.88365310526,530201
201,JURONG EAST ST 21,25,1983,Y,N,N,N,96,56,201 JURONG EAST ST 21 Singapore,1.3364056697524,103.743075430286,600201
201,KIM TIAN RD,3,1992,N,Y,N,N,0,65,201 KIM TIAN RD Singapore,1.2805659901889,103.827374794883,160201
201,MARSILING DR,14,1980,Y,N,N,N,104,53,201 MARSILING DR Singapore,1.44270022874362,103.775436532502,730201
201,PETIR RD,16,1987,Y,N,N,N,90,60,201 PETIR RD Singapore,1.37184315960331,103.775222401611,670201
201,PUNGGOL FIELD,4,2003,N,N,N,Y,0,76,201 PUNGGOL FIELD Singapore,1.39979063141818,103.903684150513,820201
201,SENGKANG EAST RD,7,1999,N,N,N,Y,0,72,201 SENGKANG EAST RD Singapore,1.38836225426695,103.892397541913,540201
201,SERANGOON CTRL,12,1985,Y,N,N,N,172,58,201 SERANGOON CTRL Singapore,1.35097779933054,103.873595480638,550201
201,TAMPINES ST 21,1,1985,N,Y,N,N,0,58,201 TAMPINES ST 21 Singapore,1.35289506312913,103.953585683185,520201
201,TOA PAYOH NTH,12,1972,Y,Y,N,N,132,45,201 TOA PAYOH NTH Singapore,1.34113803607795,103.850126597142,310201
201,WOODLEIGH LINK,5,2022,N,N,N,Y,0,95,201 WOODLEIGH LINK Singapore,1.34037360349272,103.872220917139,360201
201,YISHUN ST 21,10,1984,Y,N,N,N,107,57,201 YISHUN ST 21 Singapore,1.43064865606425,103.837996781156,760201
201A,BEDOK NTH ST 1,3,1991,N,Y,N,N,0,64,201A BEDOK NTH ST 1 Singapore,1.32605837263823,103.92736876278,461201
59,JLN MA'MOR,2,1959,Y,N,N,N,7,32,59 JLN MA'MOR Singapore,1.32810958408436,103.857125685289,320059
201A,COMPASSVALE DR,16,1999,Y,N,N,N,137,72,201A COMPASSVALE DR Singapore,1.38900121148939,103.892763307705,541201
201A,PUNGGOL FIELD,16,2003,Y,Y,N,N,81,76,201A PUNGGOL FIELD Singapore,1.40008546365656,103.903535590833,821201
201A,TAMPINES ST 21,4,1985,Y,Y,N,N,13,58,201A TAMPINES ST 21 Singapore,1.35326412445458,103.952607406963,521201
201A,WOODLEIGH LINK,13,2022,Y,N,N,N,87,95,201A WOODLEIGH LINK Singapore,1.34027879598611,103.871258241075,361201
201B,COMPASSVALE DR,16,1999,Y,N,N,N,152,72,201B COMPASSVALE DR Singapore,1.38831311571148,103.893923639861,542201
201B,PUNGGOL FIELD,16,2003,Y,N,N,N,81,76,201B PUNGGOL FIELD Singapore,1.39997804332642,103.903853190961,822201
201B,TAMPINES ST 21,4,1985,Y,Y,N,N,36,58,201B TAMPINES ST 21 Singapore,1.35345315769813,103.953009918868,522201
201B,WOODLEIGH LINK,13,2022,Y,N,N,N,141,95,201B WOODLEIGH LINK Singapore,1.34049744170183,103.872282858861,362201
201C,COMPASSVALE DR,16,1999,Y,N,N,N,122,72,201C COMPASSVALE DR Singapore,1.38772513390518,103.89350769032,543201
201C,PUNGGOL FIELD,16,2003,Y,N,N,N,78,76,201C PUNGGOL FIELD Singapore,1.39933148198649,103.903711960348,823201
201C,TAMPINES ST 21,1,1985,N,Y,N,N,0,58,201C TAMPINES ST 21 Singapore,1.35282040093481,103.952976398016,523201
201C,WOODLEIGH LINK,13,2022,Y,N,N,N,102,95,201C WOODLEIGH LINK Singapore,1.33992021096888,103.872053130335,363201
201D,COMPASSVALE DR,16,1999,Y,N,N,N,101,72,201D COMPASSVALE DR Singapore,1.38728792771911,103.893598492628,544201
201D,PUNGGOL FIELD,16,2003,Y,N,N,N,112,76,201D PUNGGOL FIELD Singapore,1.3996843207221,103.903378057073,824201
201D,TAMPINES ST 21,4,1985,Y,Y,N,N,66,58,201D TAMPINES ST 21 Singapore,1.35226231425316,103.953586491358,524201
201E,TAMPINES ST 23,4,1985,Y,Y,N,N,66,58,201E TAMPINES ST 23 Singapore,1.35292162536007,103.953858335355,527201
201G,TAMPINES ST 21,1,1985,N,Y,N,N,0,58,201G TAMPINES ST 21 Singapore,1.35248270641385,103.952927680532,526201
202,ANG MO KIO AVE 3,10,1976,Y,Y,N,N,129,49,202 ANG MO KIO AVE 3 Singapore,1.36844644010937,103.844516260527,560202
202,BEDOK NTH ST 1,12,1978,Y,Y,N,N,218,51,202 BEDOK NTH ST 1 Singapore,1.32565628436985,103.927990975389,460202
202,BISHAN ST 23,4,1990,Y,N,N,N,6,63,202 BISHAN ST 23 Singapore,1.35509604100923,103.847244212734,570202
202,BOON LAY DR,20,1976,Y,N,N,N,80,49,202 BOON LAY DR Singapore,1.34378470716235,103.715093852955,640202
202,BT BATOK ST 21,25,1985,Y,N,N,N,128,58,202 BT BATOK ST 21 Singapore,1.3465978583575,103.748448437294,650202
202,CHOA CHU KANG AVE 1,11,1989,Y,Y,N,N,118,62,202 CHOA CHU KANG AVE 1 Singapore,1.3818369774308,103.74946480804,680202
202,CLEMENTI AVE 6,13,1984,Y,Y,N,N,96,57,202 CLEMENTI AVE 6 Singapore,1.32069236445881,103.762714694971,120202
202,COMPASSVALE DR,16,1999,Y,N,N,N,90,72,202 COMPASSVALE DR Singapore,1.3886081297452,103.893259995509,540202
202,HOUGANG ST 21,3,1983,N,Y,N,N,0,56,202 HOUGANG ST 21 Singapore,1.35754686861981,103.883962381949,530202
202,JURONG EAST ST 21,4,1982,Y,Y,N,N,12,55,202 JURONG EAST ST 21 Singapore,1.33676127826379,103.742966309322,600202
202,MARSILING DR,14,1980,Y,Y,N,N,181,53,202 MARSILING DR Singapore,1.44315121142693,103.775164777049,730202
202,PETIR RD,16,1987,Y,N,N,N,96,60,202 PETIR RD Singapore,1.37219171423657,103.77484799254,670202
202,SERANGOON CTRL,12,1985,Y,N,N,N,102,58,202 SERANGOON CTRL Singapore,1.35160097991024,103.873747774097,550202
202,TAMPINES ST 21,11,1982,Y,N,N,N,140,55,202 TAMPINES ST 21 Singapore,1.35290528862856,103.952539174975,520202
202,TOA PAYOH NTH,20,1973,Y,N,N,N,152,46,202 TOA PAYOH NTH Singapore,1.34152911615925,103.849589127712,310202
202,WOODLEIGH LINK,3,2024,N,N,N,N,0,97,202 WOODLEIGH LINK Singapore,1.33988402424235,103.87143271777,360202
202,YISHUN ST 21,12,1984,Y,N,N,N,110,57,202 YISHUN ST 21 Singapore,1.43066191912434,103.837334321945,760202
202A,COMPASSVALE DR,15,1999,Y,N,N,N,84,72,202A COMPASSVALE DR Singapore,1.38835985228693,103.893143243824,541202
202A,PUNGGOL FIELD,16,2003,Y,N,N,N,117,76,202A PUNGGOL FIELD Singapore,1.39966422309229,103.904495606279,821202
202A,TAMPINES ST 21,4,2011,N,N,N,Y,0,84,202A TAMPINES ST 21 Singapore,1.35340749851578,103.952209726372,521202
202A,WOODLEIGH LINK,1,2024,N,N,N,N,0,97,202A WOODLEIGH LINK Singapore,1.34047779628655,103.871602634305,361202
202B,PUNGGOL FIELD,16,2003,Y,N,N,N,90,76,202B PUNGGOL FIELD Singapore,1.39923478058822,103.904277542429,822202
202B,SENGKANG EAST RD,15,1999,Y,N,N,N,84,72,202B SENGKANG EAST RD Singapore,1.38812749983553,103.892742866634,542202
202C,SENGKANG EAST RD,16,1999,Y,N,N,N,122,72,202C SENGKANG EAST RD Singapore,1.38753228222895,103.892967111261,543202
202D,SENGKANG EAST RD,1,1999,N,N,N,N,0,72,202D SENGKANG EAST RD Singapore,1.38746145008059,103.893311240497,544202
203,ANG MO KIO AVE 3,11,1976,Y,N,N,N,160,49,203 ANG MO KIO AVE 3 Singapore,1.36761615151367,103.844214617422,560203
203,BEDOK NTH ST 1,4,1978,Y,Y,N,N,23,51,203 BEDOK NTH ST 1 Singapore,1.32574461342215,103.929194613757,460203
203,BISHAN ST 23,13,1990,Y,N,N,N,60,63,203 BISHAN ST 23 Singapore,1.35453674224831,103.847451973086,570203
203,BOON LAY DR,10,1976,Y,N,N,N,40,49,203 BOON LAY DR Singapore,1.34413570974204,103.715657464606,640203
203,BT BATOK ST 21,25,1985,Y,N,N,N,128,58,203 BT BATOK ST 21 Singapore,1.3473325859581,103.748990389685,650203
203,CHOA CHU KANG AVE 1,11,1989,Y,Y,N,N,50,62,203 CHOA CHU KANG AVE 1 Singapore,1.38133728174881,103.749449671373,680203
203,CLEMENTI AVE 6,4,1984,Y,N,N,N,8,57,203 CLEMENTI AVE 6 Singapore,1.32077128251778,103.76231687576,120203
203,COMPASSVALE RD,5,1999,N,N,N,Y,0,72,203 COMPASSVALE RD Singapore,1.38702435089591,103.895902094765,540203
203,HOUGANG ST 21,4,1982,N,Y,N,N,0,55,203 HOUGANG ST 21 Singapore,1.35816293570102,103.884400266646,530203
203,JURONG EAST ST 21,25,1983,Y,N,N,N,102,56,203 JURONG EAST ST 21 Singapore,1.33683389097317,103.742544497471,600203
203,MARSILING DR,12,1980,Y,N,N,N,108,53,203 MARSILING DR Singapore,1.44378245782924,103.774416596146,730203
203,PASIR RIS ST 21,12,1992,Y,N,N,N,55,65,203 PASIR RIS ST 21 Singapore,1.36694570799969,103.962072493987,510203
203,PETIR RD,10,1987,Y,N,N,N,102,60,203 PETIR RD Singapore,1.37309168822619,103.775565919483,670203
203,PUNGGOL FIELD,1,2005,N,N,N,N,0,78,203 PUNGGOL FIELD Singapore,1.39898664611892,103.903853843753,820203
203,SERANGOON CTRL,12,1985,Y,N,N,N,171,58,203 SERANGOON CTRL Singapore,1.35207840850205,103.873288881871,550203
203,TAMPINES ST 21,8,1982,Y,N,N,N,84,55,203 TAMPINES ST 21 Singapore,1.35221380431142,103.952454044118,520203
203,TOA PAYOH NTH,12,1973,Y,Y,N,N,167,46,203 TOA PAYOH NTH Singapore,1.34205287411841,103.84939599719,310203
203,YISHUN ST 21,12,1984,Y,Y,N,N,109,57,203 YISHUN ST 21 Singapore,1.43068689542817,103.83657443377,760203
203A,COMPASSVALE RD,16,1999,Y,N,N,N,157,72,203A COMPASSVALE RD Singapore,1.3864692312008,103.895407767764,541203
203A,CHOA CHU KANG AVE 1,5,2001,N,N,N,Y,0,74,203A CHOA CHU KANG AVE 1 Singapore,1.38121927221658,103.748945706674,681203
203A,PUNGGOL FIELD,16,2004,Y,Y,N,N,90,77,203A PUNGGOL FIELD Singapore,1.39852428172223,103.903862659308,821203
203B,COMPASSVALE RD,16,1999,Y,N,N,N,103,72,203B COMPASSVALE RD Singapore,1.38689909846857,103.894771744264,542203
203B,PUNGGOL FIELD,16,2004,Y,N,N,N,117,77,203B PUNGGOL FIELD Singapore,1.39804841532732,103.903476518046,822203
203C,COMPASSVALE RD,16,1999,Y,N,N,N,90,72,203C COMPASSVALE RD Singapore,1.38681200686527,103.895283375622,543203
203D,COMPASSVALE RD,16,1999,Y,N,N,N,90,72,203D COMPASSVALE RD Singapore,1.38721445178077,103.895525257108,544203
203E,COMPASSVALE RD,16,1999,Y,N,N,N,156,72,203E COMPASSVALE RD Singapore,1.38795018771966,103.895779285387,545203
204,ANG MO KIO AVE 3,11,1976,Y,N,N,N,100,49,204 ANG MO KIO AVE 3 Singapore,1.36736755852819,103.843920935718,560204
204,BEDOK NTH ST 1,4,1978,Y,Y,N,N,50,51,204 BEDOK NTH ST 1 Singapore,1.32635909520616,103.929995919076,460204
204,BISHAN ST 23,16,1990,Y,N,N,N,72,63,204 BISHAN ST 23 Singapore,1.35487654982642,103.847594065589,570204
204,BOON LAY DR,20,1976,Y,N,N,N,80,49,204 BOON LAY DR Singapore,1.34439040632356,103.715097702741,640204
204,BT BATOK ST 21,13,1984,Y,Y,N,N,96,57,204 BT BATOK ST 21 Singapore,1.34755865555388,103.74988715048,650204
204,CHOA CHU KANG AVE 1,19,1989,Y,Y,N,N,84,62,204 CHOA CHU KANG AVE 1 Singapore,1.38079125656246,103.749226658966,680204
204,CLEMENTI AVE 6,15,1984,Y,N,N,N,84,57,204 CLEMENTI AVE 6 Singapore,1.32098588665274,103.763231689844,120204
204,COMPASSVALE DR,5,1999,N,N,N,Y,0,72,204 COMPASSVALE DR Singapore,1.38804156662606,103.895382362739,540204
204,HOUGANG ST 21,4,1982,N,Y,N,N,0,55,204 HOUGANG ST 21 Singapore,1.35881911554386,103.884988426671,530204
204,JURONG EAST ST 21,10,1982,Y,N,N,N,108,55,204 JURONG EAST ST 21 Singapore,1.3371914743342,103.741941852951,600204
204,MARSILING DR,14,1980,Y,Y,N,N,252,53,204 MARSILING DR Singapore,1.44421587707158,103.77402718469,730204
204,PASIR RIS ST 21,12,1992,Y,N,N,N,66,65,204 PASIR RIS ST 21 Singapore,1.36749750148651,103.962384353702,510204
204,PETIR RD,12,1987,Y,N,N,N,122,60,204 PETIR RD Singapore,1.37317516532605,103.774810614456,670204
204,PUNGGOL FIELD,4,2004,N,N,N,Y,0,77,204 PUNGGOL FIELD Singapore,1.39848505024073,103.903065809338,820204
204,SERANGOON CTRL,12,1985,Y,Y,N,N,151,58,204 SERANGOON CTRL Singapore,1.35243827939715,103.873298136881,550204
204,TAMPINES ST 21,11,1982,Y,N,N,N,120,55,204 TAMPINES ST 21 Singapore,1.35217984684253,103.951695356215,520204
204,TOA PAYOH NTH,20,1973,Y,N,N,N,152,46,204 TOA PAYOH NTH Singapore,1.34148414007449,103.849067723667,310204
204,YISHUN ST 21,10,1984,Y,N,N,N,111,57,204 YISHUN ST 21 Singapore,1.4307163489422,103.835798176096,760204
204A,COMPASSVALE DR,16,1999,Y,N,N,N,157,72,204A COMPASSVALE DR Singapore,1.38785624696615,103.894681035814,541204
204A,PUNGGOL FIELD,16,2004,Y,N,N,N,112,77,204A PUNGGOL FIELD Singapore,1.39877827554853,103.902910892565,821204
204A,PASIR RIS ST 21,4,1992,N,N,N,Y,0,65,204A PASIR RIS ST 21 Singapore,1.3668021319919,103.96255759545,511204
204B,COMPASSVALE DR,16,1999,Y,N,N,N,103,72,204B COMPASSVALE DR Singapore,1.38713574190991,103.894448611174,542204
204B,PUNGGOL FIELD,16,2004,Y,N,N,N,78,77,204B PUNGGOL FIELD Singapore,1.39868224502097,103.903211124105,822204
204C,COMPASSVALE DR,16,1999,Y,N,N,N,90,72,204C COMPASSVALE DR Singapore,1.3875661962064,103.894821076791,543204
204C,PUNGGOL FIELD,16,2004,Y,N,N,N,81,77,204C PUNGGOL FIELD Singapore,1.39803321474777,103.90307258196,823204
204D,COMPASSVALE DR,16,1999,Y,N,N,N,90,72,204D COMPASSVALE DR Singapore,1.38765175971489,103.895336027145,544204
204D,PUNGGOL FIELD,16,2004,Y,N,N,N,81,77,204D PUNGGOL FIELD Singapore,1.39831122184954,103.902551085558,824204
204E,COMPASSVALE DR,1,2000,N,N,N,N,0,73,204E COMPASSVALE DR Singapore,1.38761230746814,103.895831606755,545204
205,ANG MO KIO AVE 1,11,1976,Y,Y,N,N,100,49,205 ANG MO KIO AVE 1 Singapore,1.36694084363535,103.843582435016,560205
205,BEDOK NTH ST 1,4,1978,Y,Y,N,N,39,51,205 BEDOK NTH ST 1 Singapore,1.32592675434667,103.930808082635,460205
205,BISHAN ST 23,16,1990,Y,N,N,N,73,63,205 BISHAN ST 23 Singapore,1.35531327191887,103.847698285024,570205
205,BOON LAY DR,10,1976,Y,N,N,N,40,49,205 BOON LAY DR Singapore,1.34485415589358,103.71571623191,640205
205,BT BATOK ST 21,13,1984,Y,N,N,N,120,57,205 BT BATOK ST 21 Singapore,1.34712172862216,103.750057276189,650205
205,CHOA CHU KANG CTRL,12,1988,Y,Y,N,N,88,61,205 CHOA CHU KANG CTRL Singapore,1.38092680230382,103.748559601544,680205
205,CLEMENTI AVE 6,13,1984,Y,Y,N,N,96,57,205 CLEMENTI AVE 6 Singapore,1.3210599628039,103.762434749863,120205
205,HOUGANG ST 21,4,1984,N,Y,N,N,0,57,205 HOUGANG ST 21 Singapore,1.35954177325561,103.885167372726,530205
205,JURONG EAST ST 21,10,1982,Y,N,N,N,90,55,205 JURONG EAST ST 21 Singapore,1.33756440098279,103.742881138117,600205
205,MARSILING DR,14,1980,Y,N,N,N,182,53,205 MARSILING DR Singapore,1.4449461460443,103.773484126567,730205
205,PASIR RIS ST 21,12,1992,Y,N,N,N,66,65,205 PASIR RIS ST 21 Singapore,1.36693709353527,103.962939357935,510205
205,PETIR RD,12,1987,Y,Y,N,N,110,60,205 PETIR RD Singapore,1.37343025396585,103.773924079454,670205
205,SERANGOON CTRL,12,1985,Y,N,N,N,102,58,205 SERANGOON CTRL Singapore,1.35278468169196,103.873446716868,550205
205,TAMPINES ST 21,9,1982,Y,N,N,N,96,55,205 TAMPINES ST 21 Singapore,1.35171755145102,103.951966044566,520205
205,TOA PAYOH NTH,12,1973,Y,N,N,N,284,46,205 TOA PAYOH NTH Singapore,1.34220948332494,103.847727620222,310205
205,WOODLEIGH LINK,1,2023,N,N,N,N,0,96,205 WOODLEIGH LINK Singapore,1.34099434168384,103.872647714702,360205
205,YISHUN ST 21,12,1984,Y,Y,N,N,104,57,205 YISHUN ST 21 Singapore,1.43106560031808,103.836307087652,760205
205A,COMPASSVALE LANE,16,1997,Y,Y,N,N,85,70,205A COMPASSVALE LANE Singapore,1.38603998336502,103.896966686372,541205
205A,PUNGGOL FIELD,16,2004,Y,N,N,N,90,77,205A PUNGGOL FIELD Singapore,1.3985226201683,103.902111724631,821205
205B,COMPASSVALE LANE,11,1997,Y,N,N,N,67,70,205B COMPASSVALE LANE Singapore,1.38556019819881,103.896744510446,542205
205C,COMPASSVALE LANE,16,1997,Y,N,N,N,120,70,205C COMPASSVALE LANE Singapore,1.38609075927476,103.896503892256,543205
205D,COMPASSVALE LANE,5,1997,N,Y,N,Y,0,70,205D COMPASSVALE LANE Singapore,1.38587241536871,103.897555104974,544205
206,ANG MO KIO AVE 1,11,1976,Y,N,N,N,160,49,206 ANG MO KIO AVE 1 Singapore,1.36663104579549,103.843360725316,560206
206,BEDOK NTH ST 1,2,1979,N,Y,N,N,0,52,206 BEDOK NTH ST 1 Singapore,1.32649093001339,103.930882854836,460206
206,BISHAN ST 23,13,1990,Y,N,N,N,61,63,206 BISHAN ST 23 Singapore,1.35568127443062,103.847808322232,570206
206,BOON LAY DR,20,1976,Y,N,N,N,80,49,206 BOON LAY DR Singapore,1.34495240658985,103.715039943131,640206
206,BT BATOK ST 21,13,1982,Y,N,N,N,120,55,206 BT BATOK ST 21 Singapore,1.34667192602747,103.749383473832,650206
206,CHOA CHU KANG CTRL,12,1988,Y,N,N,N,110,61,206 CHOA CHU KANG CTRL Singapore,1.3806670668767,103.748339853034,680206
206,CLEMENTI AVE 6,15,1984,Y,N,N,N,85,57,206 CLEMENTI AVE 6 Singapore,1.32150115847495,103.762228657544,120206
206,HOUGANG ST 21,1,1983,N,N,N,N,0,56,206 HOUGANG ST 21 Singapore,1.35843739548067,103.885357006332,530206
206,JURONG EAST ST 21,8,1982,Y,N,N,N,84,55,206 JURONG EAST ST 21 Singapore,1.33780382054265,103.741997788111,600206
206,MARSILING DR,11,1980,Y,Y,N,N,180,53,206 MARSILING DR Singapore,1.44540729578602,103.77336982144,730206
206,PASIR RIS ST 21,12,1992,Y,N,N,N,55,65,206 PASIR RIS ST 21 Singapore,1.36628164486583,103.962698475917,510206
206,PETIR RD,12,1987,Y,N,N,N,110,60,206 PETIR RD Singapore,1.37373382715048,103.774113802084,670206
206,SERANGOON CTRL,12,1985,Y,N,N,N,159,58,206 SERANGOON CTRL Singapore,1.35347506410685,103.873392281903,550206
206,TAMPINES ST 21,9,1981,Y,N,N,N,96,54,206 TAMPINES ST 21 Singapore,1.35086005592172,103.952352388168,520206
206,TOA PAYOH NTH,12,1973,Y,Y,N,N,163,46,206 TOA PAYOH NTH Singapore,1.34231481416805,103.84650890023,310206
206,WOODLEIGH LINK,2,2022,N,N,N,Y,0,95,206 WOODLEIGH LINK Singapore,1.34135946989774,103.872216426872,360206
206,YISHUN ST 21,4,1984,Y,N,N,N,32,57,206 YISHUN ST 21 Singapore,1.43124009000222,103.836784122043,760206
206A,BOON LAY DR,1,2006,N,N,N,N,0,79,206A BOON LAY DR Singapore,1.34531933346302,103.715516633785,641206
206A,COMPASSVALE LANE,16,1997,Y,N,N,N,152,70,206A COMPASSVALE LANE Singapore,1.38648068232058,103.896739891401,541206
206A,PUNGGOL PL,16,2011,Y,N,N,N,375,84,206A PUNGGOL PL Singapore,1.39922535957607,103.901496029963,821206
206A,WOODLEIGH LINK,14,2022,Y,N,N,N,104,95,206A WOODLEIGH LINK Singapore,1.3411369152006,103.872560280271,361206
206B,COMPASSVALE LANE,16,1997,Y,N,N,N,120,70,206B COMPASSVALE LANE Singapore,1.38743807067892,103.896932112772,542206
206B,WOODLEIGH LINK,14,2022,Y,N,N,N,112,95,206B WOODLEIGH LINK Singapore,1.34181781631173,103.872577803102,362206
206C,COMPASSVALE LANE,16,1998,Y,N,N,N,152,71,206C COMPASSVALE LANE Singapore,1.38681829811425,103.897547410011,543206
206C,WOODLEIGH LINK,14,2022,Y,N,N,N,90,95,206C WOODLEIGH LINK Singapore,1.34211985986244,103.872175153469,363206
206D,COMPASSVALE LANE,16,1998,Y,N,N,N,90,71,206D COMPASSVALE LANE Singapore,1.38696771906197,103.897260059685,544206
